end_of_interval	HS
2014-05-04 09:00:00	0.15372310         
2014-05-04 10:00:00	0.15407589         
2014-05-04 11:00:00	0.15478146         
2014-05-04 12:00:00	0.15480860         
2014-05-04 13:00:00	0.15475432         
2014-05-04 14:00:00	0.15361455         
2014-05-04 15:00:00	0.15117219         
2014-05-04 16:00:00	0.15016811         
2014-05-04 17:00:00	0.14897406         
2014-05-04 18:00:00	0.14661311         
2014-05-04 19:00:00	0.14503915         
2014-05-04 20:00:00	0.14417075         
2014-05-04 21:00:00	0.14406220         
2014-05-04 22:00:00	0.14430644         
2014-05-04 23:00:00	0.14465922         
2014-05-05 00:00:00	0.14512056         
2014-05-05 01:00:00	0.14566330         
2014-05-05 02:00:00	0.14623319         
2014-05-05 03:00:00	0.14672166         
2014-05-05 04:00:00	0.14707445         
2014-05-05 05:00:00	0.14753578         
2014-05-05 06:00:00	0.14802426         
2014-05-05 07:00:00	0.14883838         
2014-05-05 08:00:00	0.14970677         
2014-05-05 09:00:00	0.15073799         
2014-05-05 10:00:00	0.15149784         
2014-05-05 11:00:00	0.15236623         
2014-05-05 12:00:00	0.15288184         
2014-05-05 13:00:00	0.15334318         
2014-05-05 14:00:00	0.15236623         
2014-05-05 15:00:00	0.14986960         
2014-05-05 16:00:00	0.14729155         
2014-05-05 17:00:00	0.14579899         
2014-05-05 18:00:00	0.14303098         
2014-05-05 19:00:00	0.14115850         
2014-05-05 20:00:00	0.14050720         
2014-05-05 21:00:00	0.14048007         
2014-05-05 22:00:00	0.14067003         
2014-05-05 23:00:00	0.14096854         
2014-05-06 00:00:00	0.14142988         
2014-05-06 01:00:00	0.14183694         
2014-05-06 02:00:00	0.14229827         
2014-05-06 03:00:00	0.14273247         
2014-05-06 04:00:00	0.14313953         
2014-05-06 05:00:00	0.14360086         
2014-05-06 06:00:00	0.14419789         
2014-05-06 07:00:00	0.14487632         
2014-05-06 08:00:00	0.14569044         
2014-05-06 09:00:00	0.14666739         
2014-05-06 10:00:00	0.14707445         
2014-05-06 11:00:00	0.14729155         
2014-05-06 12:00:00	0.14802426         
2014-05-06 13:00:00	0.14821422         
