end_of_interval	out
2001-04-15 00:00:00	90.2963
2001-04-16 00:00:00	83.7963
2001-04-17 00:00:00	80.2963
2001-04-18 00:00:00	92.2963
2001-04-19 00:00:00	90.5
2001-04-20 00:00:00	78.7963
2001-04-21 00:00:00	79
2001-04-22 00:00:00	74.5
2001-04-23 00:00:00	67.2963
2001-04-24 00:00:00	70
2001-04-25 00:00:00	72.5
2001-04-26 00:00:00	65.2963
2001-04-27 00:00:00	72.5
2001-04-28 00:00:00	82.5
2001-04-29 00:00:00	78.5
2001-04-30 00:00:00	67
2001-05-01 00:00:00	78.2963
2001-05-02 00:00:00	69.5
2001-05-03 00:00:00	70.7963
2001-05-04 00:00:00	69
2001-05-05 00:00:00	75.2963
2001-05-06 00:00:00	76.2963
2001-05-07 00:00:00	79.5
2001-05-08 00:00:00	84.5
2001-05-09 00:00:00	81
2001-05-10 00:00:00	77
2001-05-11 00:00:00	74.5
2001-05-12 00:00:00	75.7963
2001-05-13 00:00:00	69.7963
2001-05-14 00:00:00	73
2001-05-15 00:00:00	65.2963
2001-05-16 00:00:00	60.2963
2001-05-17 00:00:00	69
2001-05-18 00:00:00	65.2963
2001-05-19 00:00:00	68
2001-05-20 00:00:00	78.2963
2001-05-21 00:00:00	66
2001-05-22 00:00:00	66
2001-05-23 00:00:00	58.5
2001-05-24 00:00:00	73.7963
2001-05-25 00:00:00	65.5
2001-05-26 00:00:00	70.2963
2001-05-27 00:00:00	63
2001-05-28 00:00:00	61.5
2001-05-29 00:00:00	58.5
2001-05-30 00:00:00	59.7963
2001-05-31 00:00:00	74.5
2001-06-01 00:00:00	86.2963
2001-06-02 00:00:00	73.7963
2001-06-03 00:00:00	67.2963
2001-06-04 00:00:00	71
2001-06-05 00:00:00	73.7963
2001-06-06 00:00:00	72.5
2001-06-07 00:00:00	64.2963
2001-06-08 00:00:00	72.5
2001-06-09 00:00:00	62.7963
2001-06-10 00:00:00	71.5
2001-06-11 00:00:00	70.2963
2001-06-12 00:00:00	66.2963
2001-06-13 00:00:00	69
2001-06-14 00:00:00	61.7963
2001-06-15 00:00:00	57.5
2001-06-16 00:00:00	50.2963
2001-06-17 00:00:00	57.5
2001-06-18 00:00:00	44.7963
2001-06-19 00:00:00	46
2001-06-20 00:00:00	56
2001-06-21 00:00:00	54.7963
2001-06-22 00:00:00	58
2001-06-23 00:00:00	50.7963
2001-06-24 00:00:00	46.5
2001-06-25 00:00:00	50.7963
2001-06-26 00:00:00	48
2001-06-27 00:00:00	72
2001-06-28 00:00:00	82.2963
2001-06-29 00:00:00	60.2963
2001-06-30 00:00:00	56.7963
2001-07-01 00:00:00	69.2963
2001-07-02 00:00:00	58.7963
2001-07-03 00:00:00	49.5
2001-07-04 00:00:00	50
2001-07-05 00:00:00	46.7963
2001-07-06 00:00:00	61
2001-07-07 00:00:00	45.7963
2001-07-08 00:00:00	51.2963
2001-07-09 00:00:00	55
2001-07-10 00:00:00	54.5
2001-07-11 00:00:00	45
2001-07-12 00:00:00	57.7963
2001-07-13 00:00:00	61.5
2001-07-14 00:00:00	46.2963
2001-07-15 00:00:00	63.7963
2001-07-16 00:00:00	48.7963
2001-07-17 00:00:00	60.5
2001-07-18 00:00:00	46.5
2001-07-19 00:00:00	58.2963
2001-07-20 00:00:00	63.5
2001-07-21 00:00:00	58
2001-07-22 00:00:00	52
2001-07-23 00:00:00	47.7963
2001-07-24 00:00:00	47.2963
2001-07-25 00:00:00	46.7963
2001-07-26 00:00:00	48
2001-07-27 00:00:00	46.2963
2001-07-28 00:00:00	44.2963
2001-07-29 00:00:00	47.2963
2001-07-30 00:00:00	41.2963
2001-07-31 00:00:00	43.2963
2001-08-01 00:00:00	36
2001-08-02 00:00:00	40.5
2001-08-03 00:00:00	50.5
2001-08-04 00:00:00	50.7963
2001-08-05 00:00:00	39
2001-08-06 00:00:00	40.5
2001-08-07 00:00:00	57.7963
2001-08-08 00:00:00	41.5
2001-08-09 00:00:00	46.5
2001-08-10 00:00:00	40.7963
2001-08-11 00:00:00	42.7963
2001-08-12 00:00:00	58.2963
2001-08-13 00:00:00	40.7963
2001-08-14 00:00:00	51
2001-08-15 00:00:00	51.5
2001-08-16 00:00:00	48.5
2001-08-17 00:00:00	39.5
2001-08-18 00:00:00	42.2963
2001-08-19 00:00:00	41.7963
2001-08-20 00:00:00	45.2963
2001-08-21 00:00:00	36.5
2001-08-22 00:00:00	40
2001-08-23 00:00:00	37.7963
2001-08-24 00:00:00	38
2001-08-25 00:00:00	40
2001-08-26 00:00:00	33.5
2001-08-27 00:00:00	31.5
2001-08-28 00:00:00	46
2001-08-29 00:00:00	52.5
2001-08-30 00:00:00	46.2963
2001-08-31 00:00:00	43.2963
2001-09-01 00:00:00	46.7963
2001-09-02 00:00:00	48.2963
2001-09-03 00:00:00	53
2001-09-04 00:00:00	38.5
