end_of_interval	any
2086-05-01 00:00:00	375.355605106076
2086-06-01 00:00:00	355.545900864889
2086-07-01 00:00:00	362.805048340897
2086-08-01 00:00:00	392.119043441739
2086-09-01 00:00:00	423.982481290433
2086-10-01 00:00:00	441.721081450735
2086-11-01 00:00:00	444.021021667273
2086-12-01 00:00:00	442.574067870818
2087-01-01 00:00:00	446.245878258287
2087-02-01 00:00:00	449.329400493613
2087-03-01 00:00:00	439.013715081517
2087-04-01 00:00:00	410.114557711569
2087-05-01 00:00:00	375.355605106076
2087-06-01 00:00:00	355.545900864889
2087-07-01 00:00:00	362.805048340897
2087-08-01 00:00:00	392.119043441739
2087-09-01 00:00:00	423.982481290433
2087-10-01 00:00:00	441.721081450735
2087-11-01 00:00:00	444.021021667273
2087-12-01 00:00:00	442.574067870818
2088-01-01 00:00:00	446.245878258287
2088-02-01 00:00:00	449.329400493613
2088-03-01 00:00:00	439.013715081517
2088-04-01 00:00:00	410.114557711569
2088-05-01 00:00:00	375.355605106076
2088-06-01 00:00:00	355.545900864889
2088-07-01 00:00:00	362.805048340897
2088-08-01 00:00:00	392.119043441739
2088-09-01 00:00:00	423.982481290433
2088-10-01 00:00:00	441.721081450735
2088-11-01 00:00:00	444.021021667273
2088-12-01 00:00:00	442.574067870818
2089-01-01 00:00:00	446.245878258287
2089-02-01 00:00:00	449.329400493613
2089-03-01 00:00:00	439.013715081517
2089-04-01 00:00:00	410.114557711569
2089-05-01 00:00:00	375.355605106076
2089-06-01 00:00:00	355.545900864889
2089-07-01 00:00:00	362.805048340897
2089-08-01 00:00:00	392.119043441739
2089-09-01 00:00:00	423.982481290433
2089-10-01 00:00:00	441.721081450735
2089-11-01 00:00:00	444.021021667273
2089-12-01 00:00:00	442.574067870818
2090-01-01 00:00:00	446.245878258287
2090-02-01 00:00:00	449.329400493613
2090-03-01 00:00:00	439.013715081517
2090-04-01 00:00:00	410.114557711569
2090-05-01 00:00:00	375.355605106076
2090-06-01 00:00:00	355.545900864889
2090-07-01 00:00:00	362.805048340897
2090-08-01 00:00:00	392.119043441739
2090-09-01 00:00:00	423.982481290433
2090-10-01 00:00:00	441.721081450735
2090-11-01 00:00:00	444.021021667273
2090-12-01 00:00:00	442.574067870818
2091-01-01 00:00:00	446.245878258287
2091-02-01 00:00:00	449.329400493613
2091-03-01 00:00:00	439.013715081517
2091-04-01 00:00:00	410.114557711569
2091-05-01 00:00:00	375.355605106076
2091-06-01 00:00:00	355.545900864889
2091-07-01 00:00:00	362.805048340897
2091-08-01 00:00:00	392.119043441739
2091-09-01 00:00:00	423.982481290433
2091-10-01 00:00:00	441.721081450735
2091-11-01 00:00:00	444.021021667273
2091-12-01 00:00:00	442.574067870818
2092-01-01 00:00:00	446.245878258287
2092-02-01 00:00:00	449.329400493613
2092-03-01 00:00:00	439.013715081517
2092-04-01 00:00:00	410.114557711569
2092-05-01 00:00:00	375.355605106076
2092-06-01 00:00:00	355.545900864889
2092-07-01 00:00:00	362.805048340897
2092-08-01 00:00:00	392.119043441739
2092-09-01 00:00:00	423.982481290433
2092-10-01 00:00:00	441.721081450735
2092-11-01 00:00:00	444.021021667273
2092-12-01 00:00:00	442.574067870818
2093-01-01 00:00:00	446.245878258287
2093-02-01 00:00:00	449.329400493613
2093-03-01 00:00:00	439.013715081517
2093-04-01 00:00:00	410.114557711569
2093-05-01 00:00:00	375.355605106076
2093-06-01 00:00:00	355.545900864889
2093-07-01 00:00:00	362.805048340897
2093-08-01 00:00:00	392.119043441739
2093-09-01 00:00:00	423.982481290433
2093-10-01 00:00:00	441.721081450735
2093-11-01 00:00:00	444.021021667273
2093-12-01 00:00:00	442.574067870818
2094-01-01 00:00:00	446.245878258287
2094-02-01 00:00:00	449.329400493613
2094-03-01 00:00:00	439.013715081517
2094-04-01 00:00:00	410.114557711569
2094-05-01 00:00:00	375.355605106076
2094-06-01 00:00:00	355.545900864889
2094-07-01 00:00:00	362.805048340897
2094-08-01 00:00:00	392.119043441739
2094-09-01 00:00:00	423.982481290433
2094-10-01 00:00:00	441.721081450735
2094-11-01 00:00:00	444.021021667273
2094-12-01 00:00:00	442.574067870818
2095-01-01 00:00:00	446.245878258287
2095-02-01 00:00:00	449.329400493613
2095-03-01 00:00:00	439.013715081517
2095-04-01 00:00:00	410.114557711569
2095-05-01 00:00:00	375.355605106076
2095-06-01 00:00:00	355.545900864889
2095-07-01 00:00:00	362.805048340897
2095-08-01 00:00:00	392.119043441739
2095-09-01 00:00:00	423.982481290433
2095-10-01 00:00:00	441.721081450735
2095-11-01 00:00:00	444.021021667273
2095-12-01 00:00:00	442.574067870818
2096-01-01 00:00:00	446.245878258287
2096-02-01 00:00:00	449.329400493613
2096-03-01 00:00:00	439.013715081517
2096-04-01 00:00:00	410.114557711569
2096-05-01 00:00:00	375.355605106076
2096-06-01 00:00:00	355.545900864889
2096-07-01 00:00:00	362.805048340897
2096-08-01 00:00:00	392.119043441739
2096-09-01 00:00:00	423.982481290433
2096-10-01 00:00:00	441.721081450735
2096-11-01 00:00:00	444.021021667273
2096-12-01 00:00:00	442.574067870818
2097-01-01 00:00:00	446.245878258287
2097-02-01 00:00:00	449.329400493613
2097-03-01 00:00:00	439.013715081517
2097-04-01 00:00:00	410.114557711569
2097-05-01 00:00:00	375.355605106076
2097-06-01 00:00:00	355.545900864889
2097-07-01 00:00:00	362.805048340897
2097-08-01 00:00:00	392.119043441739
2097-09-01 00:00:00	423.982481290433
2097-10-01 00:00:00	441.721081450735
2097-11-01 00:00:00	444.021021667273
2097-12-01 00:00:00	442.574067870818
2098-01-01 00:00:00	446.245878258287
2098-02-01 00:00:00	449.329400493613
2098-03-01 00:00:00	439.013715081517
2098-04-01 00:00:00	410.114557711569
2098-05-01 00:00:00	375.355605106076
2098-06-01 00:00:00	355.545900864889
2098-07-01 00:00:00	362.805048340897
2098-08-01 00:00:00	392.119043441739
2098-09-01 00:00:00	423.982481290433
2098-10-01 00:00:00	441.721081450735
2098-11-01 00:00:00	444.021021667273
2098-12-01 00:00:00	442.574067870818
2099-01-01 00:00:00	446.245878258287
2099-02-01 00:00:00	449.329400493613
2099-03-01 00:00:00	439.013715081517
2099-04-01 00:00:00	410.114557711569
2099-05-01 00:00:00	375.355605106076
2099-06-01 00:00:00	355.545900864889
2099-07-01 00:00:00	362.805048340897
2099-08-01 00:00:00	392.119043441739
2099-09-01 00:00:00	423.982481290433
2099-10-01 00:00:00	441.721081450735
2099-11-01 00:00:00	444.021021667273
2099-12-01 00:00:00	442.574067870818
